"length_lan"	"type"	"subcategory"	"category"	"G_mean_pr"	"G_density"	"G_num_cliques"	"G_avg"	"G_nodes"	"n_visits"	"back_links"	"n_mod"	"reference"	"num_langs"	"languages"	"qid"	"name"	"wiki_name"	"item"	"label"
"139.0"	"entity"	"film director"	"films"	"0.0014693930563400653"	"0.004596650813759493"	"537.0"	"1.3810408921933086"	"538.0"	"1345745.0"	"734.0"	"84.0"	"32.0"	"42.0"	"10.0"	"Q48765"	"Stanley Donen"	"Stanley Donen"	"http://www.wikidata.org/entity/Q48765"	"2"
"626.0"	"entity"	"photographer"	"visual arts"	"0.0012641846786036741"	"0.004263587105248755"	"617.0"	"1.5305785123966942"	"605.0"	"19484035.0"	"1476.0"	"736.0"	"90.0"	"151.0"	"10.0"	"Q2001"	"Stanley Kubrick"	"Stanley Kubrick"	"http://www.wikidata.org/entity/Q2001"	"2"
"193.0"	"entity"	"law"	"politics"	"1.0"	"0.0"	"1.0"	"1.0"	"1.0"	"70411.0"	"0.0"	"0.0"	"0.0"	"21.0"	"6.0"	"Q506758"	"staple right"	"Staple right"	"http://www.wikidata.org/entity/Q506758"	"1"
"117.0"	"entity"	"architectural style"	"architecture"	"0.0014117842190642508"	"0.004060684676555186"	"604.0"	"1.3238255033557047"	"596.0"	"846521.0"	"1.0"	"0.0"	"0.0"	"34.0"	"8.0"	"Q12797"	"star fort"	"Bastion fort"	"http://www.wikidata.org/entity/Q12797"	"0"
"170.0"	"concept"	"ritual"	"gestures and habits"	"0.0023251826346878494"	"0.010098648838187854"	"275.0"	"1.8020477815699658"	"293.0"	"89906.0"	"0.0"	"0.0"	"0.0"	"21.0"	"6.0"	"Q2346047"	"Star singers"	"Star singers"	"http://www.wikidata.org/entity/Q2346047"	"1"
"54.0"	"entity"	"production company"	"media"	"1.0"	"0.0"	"1.0"	"1.0"	"1.0"	"3534.0"	"0.0"	"0.0"	"0.0"	"1.0"	"1.0"	"Q7601525"	"Starchild Productions"	"Starchild Productions"	"http://www.wikidata.org/entity/Q7601525"	"1"
"59.0"	"entity"	"record label"	"music"	"1.0"	"0.0"	"1.0"	"1.0"	"1.0"	"275775.0"	"1.0"	"0.0"	"0.0"	"3.0"	"2.0"	"Q618913"	"Stardom Entertainment"	"Stardom Entertainment"	"http://www.wikidata.org/entity/Q618913"	"1"
"72.0"	"entity"	"sports team"	"sports"	"0.0021073838002079607"	"0.006519492221662736"	"400.0"	"1.3727506426735219"	"389.0"	"22371.0"	"0.0"	"0.0"	"0.0"	"5.0"	"4.0"	"Q483785"	"Starleague"	"Ongamenet Starleague"	"http://www.wikidata.org/entity/Q483785"	"1"
"232.0"	"concept"	"artist"	"visual arts"	"0.0040053829232161095"	"0.012663316582914573"	"200.0"	"1.47"	"200.0"	"195194.0"	"0.0"	"0.0"	"0.0"	"5.0"	"3.0"	"Q7602651"	"starving artist"	"Starving artist"	"http://www.wikidata.org/entity/Q7602651"	"0"
"123.0"	"entity"	"archive"	"history"	"0.004948412131989558"	"0.014316440381771744"	"177.0"	"1.329479768786127"	"173.0"	"15931.0"	"0.0"	"1.0"	"0.0"	"12.0"	"7.0"	"Q12480"	"Statbel"	"Statistics Belgium"	"http://www.wikidata.org/entity/Q12480"	"1"
"175.0"	"entity"	"government"	"politics"	"0.004772848639241443"	"0.028210453444098303"	"111.0"	"1.7592592592592593"	"108.0"	"36546.0"	"0.0"	"0.0"	"0.0"	"43.0"	"10.0"	"Q59261"	"State Council of the People's Republic of China"	"State Council of China"	"http://www.wikidata.org/entity/Q59261"	"1"
"126.0"	"concept"	"politician"	"politics"	"1.0"	"0.0"	"1.0"	"1.0"	"1.0"	"314844.0"	"0.0"	"2.0"	"0.0"	"51.0"	"8.0"	"Q372436"	"statesperson"	"Statesman"	"http://www.wikidata.org/entity/Q372436"	"0"
"42.0"	"entity"	"monument"	"history"	"0.0022204375270239184"	"0.0077712663342190515"	"334.0"	"1.430722891566265"	"332.0"	"5263.0"	"0.0"	"0.0"	"0.0"	"4.0"	"2.0"	"Q1248701"	"Statue of John Henry Newman"	"Statue of John Henry Newman, London"	"http://www.wikidata.org/entity/Q1248701"	"1"
"130.0"	"concept"	"city"	"geography"	"0.0013864508164045234"	"0.004763874618022659"	"565.0"	"1.448905109489051"	"548.0"	"73728.0"	"0.0"	"0.0"	"0.0"	"12.0"	"4.0"	"Q262882"	"statutory city of Austria"	"Statutory city (Austria)"	"http://www.wikidata.org/entity/Q262882"	"1"
"162.0"	"entity"	"automobile manufacturer"	"transportation"	"0.005137713414307374"	"0.024"	"129.0"	"1.6428571428571428"	"126.0"	"20787.0"	"2.0"	"26.0"	"0.0"	"10.0"	"3.0"	"Q590733"	"Stebro"	"Stebro"	"http://www.wikidata.org/entity/Q590733"	"1"
"71.0"	"entity"	"mountain"	"geography"	"0.0035742950695147246"	"0.012927861612072138"	"212.0"	"1.5119617224880382"	"209.0"	"4468.0"	"11.0"	"18.0"	"6.0"	"23.0"	"8.0"	"Q30444"	"Stecknadelhorn"	"Stecknadelhorn"	"http://www.wikidata.org/entity/Q30444"	"0"
"19.0"	"concept"	"musical group"	"music"	"0.0015293368219726155"	"0.005344021376085505"	"517.0"	"1.4769539078156313"	"499.0"	"4845.0"	"0.0"	"0.0"	"0.0"	"3.0"	"2.0"	"Q920737"	"steel band"	"Steelband"	"http://www.wikidata.org/entity/Q920737"	"2"
"51.0"	"entity"	"building material"	"architecture"	"1.0"	"0.0"	"1.0"	"1.0"	"1.0"	"34753.0"	"0.0"	"0.0"	"0.0"	"5.0"	"2.0"	"Q1499885"	"steel fiber-reinforced shotcrete"	"Steel fibre-reinforced shotcrete"	"http://www.wikidata.org/entity/Q1499885"	"0"
"110.0"	"entity"	"building material"	"architecture"	"1.0"	"0.0"	"1.0"	"1.0"	"1.0"	"502739.0"	"0.0"	"0.0"	"0.0"	"16.0"	"8.0"	"Q1727909"	"steel frame construction"	"Steel frame"	"http://www.wikidata.org/entity/Q1727909"	"0"
"0.0"	"entity"	"musical profession"	"music"	"0.0034982520701339966"	"0.010934119960668634"	"221.0"	"1.3539823008849559"	"226.0"	"2421.0"	"0.0"	"0.0"	"0.0"	"1.0"	"1.0"	"Q65554756"	"steel guitarist"	"Steel guitarist"	"http://www.wikidata.org/entity/Q65554756"	"1"
"89.0"	"entity"	"musical group"	"music"	"0.0023557156752623586"	"0.009520624303233"	"291.0"	"1.67"	"300.0"	"268150.0"	"9.0"	"3.0"	"22.0"	"3.0"	"2.0"	"Q108674"	"Steel Train"	"Steel Train"	"http://www.wikidata.org/entity/Q108674"	"2"
"67.0"	"entity"	"politician"	"politics"	"1.0"	"0.0"	"1.0"	"1.0"	"1.0"	"15059.0"	"28.0"	"14.0"	"14.0"	"13.0"	"6.0"	"Q12498"	"Stefaan De Clerck"	"Stefaan De Clerck"	"http://www.wikidata.org/entity/Q12498"	"1"
"308.0"	"entity"	"athlete"	"sports"	"0.005518022576058009"	"0.035003431708991076"	"91.0"	"2.0106382978723403"	"94.0"	"9846068.0"	"776.0"	"275.0"	"62.0"	"89.0"	"10.0"	"Q11662"	"Steffi Graf"	"Steffi Graf"	"http://www.wikidata.org/entity/Q11662"	"2"
"43.0"	"entity"	"film director"	"films"	"0.0027053248358317123"	"0.010335603112840467"	"266.0"	"1.575875486381323"	"257.0"	"32036.0"	"0.0"	"0.0"	"0.0"	"24.0"	"9.0"	"Q53052"	"Steno"	"Steno (director)"	"http://www.wikidata.org/entity/Q53052"	"2"
"361.0"	"entity"	"politician"	"politics"	"0.001801384145964941"	"0.005400948258091115"	"438.0"	"1.310657596371882"	"441.0"	"5419051.0"	"112.0"	"101.0"	"23.0"	"109.0"	"10.0"	"Q206"	"Stephen Harper"	"Stephen Harper"	"http://www.wikidata.org/entity/Q206"	"2"
"166.0"	"entity"	"actor"	"performing arts"	"0.002048616621664313"	"0.008614902662788096"	"318.0"	"1.600609756097561"	"328.0"	"10074083.0"	"106.0"	"56.0"	"56.0"	"28.0"	"9.0"	"Q23814"	"Stephen Merchant"	"Stephen Merchant"	"http://www.wikidata.org/entity/Q23814"	"2"
"166.0"	"entity"	"comics artist"	"comics and anime"	"0.0018782097136995541"	"0.006342569626532493"	"413.0"	"1.5097087378640777"	"412.0"	"3863989.0"	"320.0"	"97.0"	"57.0"	"44.0"	"10.0"	"Q355652"	"Steve Ditko"	"Steve Ditko"	"http://www.wikidata.org/entity/Q355652"	"2"
"56.0"	"entity"	"comics artist"	"comics and anime"	"0.0022292668094653994"	"0.006118541725241328"	"386.0"	"1.302325581395349"	"387.0"	"49862.0"	"14.0"	"0.0"	"0.0"	"6.0"	"5.0"	"Q257354"	"Steve Rude"	"Steve Rude"	"http://www.wikidata.org/entity/Q257354"	"2"
"0.0"	"entity"	"cook"	"food"	"0.001955793042460325"	"0.006979408082261115"	"368.0"	"1.5644329896907216"	"388.0"	"1333044.0"	"1.0"	"0.0"	"0.0"	"4.0"	"1.0"	"Q2224819"	"Steven Hyde"	"Steven Hyde"	"http://www.wikidata.org/entity/Q2224819"	"2"
"67.0"	"concept"	"mode of transport"	"transportation"	"1.0"	"0.0"	"1.0"	"1.0"	"1.0"	"391447.0"	"0.0"	"0.0"	"0.0"	"45.0"	"10.0"	"Q216940"	"stilts"	"Stilts"	"http://www.wikidata.org/entity/Q216940"	"0"
"151.0"	"entity"	"film festival"	"films"	"0.002014898986193981"	"0.007330228389430387"	"368.0"	"1.5451977401129944"	"354.0"	"69538.0"	"7.0"	"1.0"	"0.0"	"21.0"	"9.0"	"Q158428"	"Stockholm International Film Festival"	"Stockholm International Film Festival"	"http://www.wikidata.org/entity/Q158428"	"2"
"136.0"	"concept"	"architectural structure"	"architecture"	"0.0033666241857046365"	"0.008877595834117574"	"252.0"	"1.2450592885375493"	"253.0"	"490660.0"	"0.0"	"0.0"	"0.0"	"25.0"	"8.0"	"Q1935728"	"stone circle"	"Stone circle"	"http://www.wikidata.org/entity/Q1935728"	"2"
"90.0"	"entity"	"record label"	"music"	"0.002937472123237702"	"0.010424710424710425"	"265.0"	"1.55"	"260.0"	"840677.0"	"20.0"	"9.0"	"9.0"	"15.0"	"8.0"	"Q483971"	"Stone Music Entertainment"	"Stone Music Entertainment"	"http://www.wikidata.org/entity/Q483971"	"2"
"335.0"	"entity"	"monument"	"history"	"0.007589182880938896"	"0.03384968445209409"	"75.0"	"1.7023809523809523"	"84.0"	"17223917.0"	"291.0"	"626.0"	"49.0"	"134.0"	"10.0"	"Q39671"	"Stonehenge"	"Stonehenge"	"http://www.wikidata.org/entity/Q39671"	"2"
"74.0"	"entity"	"building"	"architecture"	"0.004224004038068669"	"0.012379571117787216"	"220.0"	"1.3401015228426396"	"197.0"	"57544.0"	"1.0"	"0.0"	"0.0"	"17.0"	"7.0"	"Q304555"	"Stones of Mora"	"Stones of Mora"	"http://www.wikidata.org/entity/Q304555"	"1"
"74.0"	"entity"	"animation studio"	"comics and anime"	"0.0012568157095785985"	"0.004474637681159421"	"569.0"	"1.5052083333333333"	"576.0"	"216952.0"	"6.0"	"2.0"	"0.0"	"6.0"	"5.0"	"Q3499746"	"Stoopid Buddy Stoodios"	"Stoopid Buddy Stoodios"	"http://www.wikidata.org/entity/Q3499746"	"2"
"185.0"	"entity"	"policy"	"politics"	"0.0013958628976375978"	"0.006008439334637965"	"579.0"	"1.69921875"	"512.0"	"346237.0"	"0.0"	"0.0"	"0.0"	"5.0"	"3.0"	"Q909632"	"stop-loss policy"	"Stop-loss policy"	"http://www.wikidata.org/entity/Q909632"	"1"
"143.0"	"entity"	"comics"	"comics and anime"	"1.0"	"0.0"	"1.0"	"1.0"	"1.0"	"7100.0"	"18.0"	"43.0"	"5.0"	"6.0"	"4.0"	"Q137483"	"Storia del West"	"Storia del West"	"http://www.wikidata.org/entity/Q137483"	"1"
"146.0"	"concept"	"comics"	"comics and anime"	"0.001955781857019833"	"0.007500643832088591"	"343.0"	"1.614730878186969"	"353.0"	"1020333.0"	"0.0"	"0.0"	"0.0"	"17.0"	"7.0"	"Q2620972"	"story arc"	"Story arc"	"http://www.wikidata.org/entity/Q2620972"	"0"
"41.0"	"concept"	"artist"	"visual arts"	"0.0013445766430367928"	"0.004676718630207002"	"537.0"	"1.5446428571428572"	"560.0"	"22873.0"	"0.0"	"0.0"	"0.0"	"1.0"	"1.0"	"Q20002503"	"story artist"	"Story artist"	"http://www.wikidata.org/entity/Q20002503"	"0"
"27.0"	"concept"	"artist"	"visual arts"	"0.002857019732171103"	"0.010932270916334662"	"247.0"	"1.6653386454183268"	"251.0"	"220416.0"	"1.0"	"0.0"	"0.0"	"7.0"	"2.0"	"Q5762300"	"storyboard artist"	"Storyboard artist"	"http://www.wikidata.org/entity/Q5762300"	"0"
"119.0"	"entity"	"automobile manufacturer"	"transportation"	"0.002295455568417876"	"0.008643631176683486"	"313.0"	"1.482084690553746"	"307.0"	"29011.0"	"5.0"	"12.0"	"6.0"	"5.0"	"3.0"	"Q250474"	"Straker-Squire"	"Straker-Squire"	"http://www.wikidata.org/entity/Q250474"	"1"
"156.0"	"entity"	"bookstore"	"books"	"0.014831521044226944"	"0.0647342995169082"	"46.0"	"1.7173913043478262"	"46.0"	"363482.0"	"0.0"	"0.0"	"0.0"	"8.0"	"6.0"	"Q3500024"	"Strand Bookstore"	"Strand Bookstore"	"http://www.wikidata.org/entity/Q3500024"	"1"
"254.0"	"concept"	"folk dance"	"performing arts"	"0.0011831680614521902"	"0.00449167331322375"	"558.0"	"1.5242214532871972"	"578.0"	"114529.0"	"0.0"	"0.0"	"0.0"	"5.0"	"4.0"	"Q355247"	"strathspey"	"Strathspey (dance)"	"http://www.wikidata.org/entity/Q355247"	"2"
"160.0"	"entity"	"art movement"	"visual arts"	"0.0014123882956073145"	"0.005392713184361914"	"496.0"	"1.5612648221343874"	"506.0"	"1166683.0"	"57.0"	"1.0"	"0.0"	"50.0"	"10.0"	"Q17516"	"street art"	"Street art"	"http://www.wikidata.org/entity/Q17516"	"0"
"241.0"	"entity"	"theatrical genre"	"performing arts"	"1.0"	"0.0"	"1.0"	"1.0"	"1.0"	"300415.0"	"0.0"	"0.0"	"0.0"	"26.0"	"7.0"	"Q2140453"	"street theatre"	"Street theatre"	"http://www.wikidata.org/entity/Q2140453"	"0"
"69.0"	"concept"	"athlete"	"sports"	"0.0020486355699433707"	"0.005618628359592215"	"409.0"	"1.2884615384615385"	"416.0"	"20192.0"	"0.0"	"0.0"	"0.0"	"3.0"	"2.0"	"Q7623231"	"strength athlete"	"Strength athlete"	"http://www.wikidata.org/entity/Q7623231"	"0"
"87.0"	"concept"	"food"	"food"	"0.002059752948435994"	"0.005835411471321696"	"406.0"	"1.2768079800498753"	"401.0"	"352602.0"	"9.0"	"2.0"	"6.0"	"17.0"	"9.0"	"Q1504300"	"streusel"	"Streusel"	"http://www.wikidata.org/entity/Q1504300"	"2"
"133.0"	"entity"	"music genre"	"music"	"0.003114091248840334"	"0.012698412698412698"	"193.0"	"1.8355555555555556"	"225.0"	"378539.0"	"0.0"	"0.0"	"0.0"	"19.0"	"7.0"	"Q181897"	"stride piano"	"Stride (music)"	"http://www.wikidata.org/entity/Q181897"	"2"
"293.0"	"entity"	"religious movement"	"philosophy and religion"	"0.0030624707511079027"	"0.010298219266251877"	"217.0"	"1.40084388185654"	"237.0"	"28966.0"	"0.0"	"1.0"	"0.0"	"16.0"	"6.0"	"Q2530030"	"Strigolniki"	"Strigolniki"	"http://www.wikidata.org/entity/Q2530030"	"1"
"28.0"	"concept"	"sports equipment"	"sports"	"1.0"	"0.0"	"1.0"	"1.0"	"1.0"	"26255.0"	"0.0"	"0.0"	"0.0"	"3.0"	"2.0"	"Q7624024"	"stringing machine"	"Stringing machine"	"http://www.wikidata.org/entity/Q7624024"	"0"
"181.0"	"entity"	"musical group"	"music"	"0.02779754670091169"	"0.10752688172043011"	"23.0"	"2.096774193548387"	"31.0"	"184000.0"	"13.0"	"0.0"	"0.0"	"4.0"	"2.0"	"Q132005"	"Strong Arm Steady"	"Strong Arm Steady"	"http://www.wikidata.org/entity/Q132005"	"1"
"135.0"	"concept"	"transport"	"transportation"	"0.0012218777006613413"	"0.005151722119231144"	"582.0"	"1.6288288288288288"	"555.0"	"190041.0"	"0.0"	"0.0"	"0.0"	"11.0"	"6.0"	"Q826949"	"structure relocation"	"Structure relocation"	"http://www.wikidata.org/entity/Q826949"	"0"
"230.0"	"entity"	"art movement"	"visual arts"	"0.0023935110105805396"	"0.00790640099029669"	"309.0"	"1.4100946372239747"	"317.0"	"488860.0"	"0.0"	"0.0"	"0.0"	"21.0"	"10.0"	"Q1351977"	"Stuckism"	"Stuckism"	"http://www.wikidata.org/entity/Q1351977"	"2"
"525.0"	"entity"	"automobile manufacturer"	"transportation"	"1.0"	"0.0"	"1.0"	"1.0"	"1.0"	"36400.0"	"2.0"	"0.0"	"0.0"	"5.0"	"2.0"	"Q250484"	"Studebaker-Garford"	"Studebaker-Garford"	"http://www.wikidata.org/entity/Q250484"	"2"
"83.0"	"concept"	"athlete"	"sports"	"0.001546329084065781"	"0.005612960836841434"	"465.0"	"1.5138592750533049"	"469.0"	"245226.0"	"0.0"	"0.0"	"0.0"	"2.0"	"1.0"	"Q7627813"	"student athlete"	"Student athlete"	"http://www.wikidata.org/entity/Q7627813"	"0"
"79.0"	"concept"	"transport"	"transportation"	"0.0015444381309438504"	"0.006021340068449276"	"483.0"	"1.5427350427350428"	"468.0"	"195650.0"	"0.0"	"0.0"	"0.0"	"8.0"	"4.0"	"Q1138413"	"student transport"	"Student transport"	"http://www.wikidata.org/entity/Q1138413"	"0"
"149.0"	"entity"	"film studio"	"media"	"0.0027953224702689326"	"0.010157410157410158"	"275.0"	"1.5461538461538462"	"260.0"	"4995.0"	"0.0"	"0.0"	"0.0"	"2.0"	"2.0"	"Q2358680"	"Studio Hamburg"	"Wandsbek Studios"	"http://www.wikidata.org/entity/Q2358680"	"1"
"57.0"	"concept"	"dish"	"food"	"0.012187886403602697"	"0.043154761904761904"	"60.0"	"1.578125"	"64.0"	"7359.0"	"0.0"	"0.0"	"0.0"	"9.0"	"6.0"	"Q3897491"	"stuffed pasta"	"Filled pasta"	"http://www.wikidata.org/entity/Q3897491"	"2"
"78.0"	"entity"	"comics"	"comics and anime"	"0.0033422854231217832"	"0.010763069441464636"	"235.0"	"1.481012658227848"	"237.0"	"71902.0"	"81.0"	"1.0"	"0.0"	"7.0"	"5.0"	"Q500912"	"Sturmtruppen"	"Sturmtruppen"	"http://www.wikidata.org/entity/Q500912"	"1"
"189.0"	"entity"	"streaming service"	"media"	"0.0029808032586918377"	"0.010634588563458856"	"251.0"	"1.4666666666666666"	"240.0"	"143810.0"	"0.0"	"0.0"	"0.0"	"2.0"	"1.0"	"Q7394873"	"STV Player"	"STV Player"	"http://www.wikidata.org/entity/Q7394873"	"1"
"167.0"	"entity"	"musician"	"music"	"0.014996559180860167"	"0.05550416281221091"	"44.0"	"1.5957446808510638"	"47.0"	"493632.0"	"38.0"	"13.0"	"39.0"	"52.0"	"10.0"	"Q36020"	"Su Shi"	"Su Shi"	"http://www.wikidata.org/entity/Q36020"	"1"
"79.0"	"concept"	"politician"	"politics"	"1.0"	"0.0"	"1.0"	"1.0"	"1.0"	"13611.0"	"0.0"	"0.0"	"0.0"	"8.0"	"6.0"	"Q3382119"	"sub-prefect"	"Subprefect"	"http://www.wikidata.org/entity/Q3382119"	"1"
"171.0"	"concept"	"city"	"geography"	"0.001652473552051456"	"0.007659518656961112"	"427.0"	"1.6828644501278773"	"391.0"	"81671.0"	"0.0"	"0.0"	"0.0"	"29.0"	"9.0"	"Q250811"	"sub-province-level division"	"Sub-provincial division"	"http://www.wikidata.org/entity/Q250811"	"1"
"51.0"	"concept"	"neighborhood"	"geography"	"0.005394763377917009"	"0.018779342723004695"	"146.0"	"1.4577464788732395"	"142.0"	"40356.0"	"0.0"	"0.0"	"0.0"	"6.0"	"4.0"	"Q4057659"	"subdivision of Kyiv"	"Subdivisions of Kyiv"	"http://www.wikidata.org/entity/Q4057659"	"1"
"186.0"	"concept"	"law"	"politics"	"0.0022723538178107275"	"0.008831729106041799"	"327.0"	"1.5605095541401275"	"314.0"	"19778.0"	"0.0"	"0.0"	"0.0"	"26.0"	"9.0"	"Q2386606"	"subjective right"	"Entitlement program"	"http://www.wikidata.org/entity/Q2386606"	"0"
"127.0"	"concept"	"plant"	"biology"	"0.15756676024998206"	"0.5333333333333333"	"3.0"	"1.8333333333333333"	"6.0"	"157194.0"	"0.0"	"0.0"	"0.0"	"35.0"	"7.0"	"Q12867502"	"subshrub"	"Subshrub"	"http://www.wikidata.org/entity/Q12867502"	"0"
"242.0"	"concept"	"neighborhood"	"geography"	"0.0023166768495921524"	"0.007693634638606175"	"351.0"	"1.4868035190615836"	"341.0"	"2876934.0"	"4.0"	"0.0"	"0.0"	"85.0"	"10.0"	"Q188509"	"suburb"	"Suburb"	"http://www.wikidata.org/entity/Q188509"	"0"
"260.0"	"entity"	"historical event"	"history"	"0.26049832667995615"	"0.8333333333333334"	"2.0"	"1.5"	"4.0"	"1439109.0"	"0.0"	"0.0"	"0.0"	"18.0"	"4.0"	"Q4115056"	"succession to Prophet Muhammad"	"Succession to Muhammad"	"http://www.wikidata.org/entity/Q4115056"	"2"
"193.0"	"entity"	"religious movement"	"philosophy and religion"	"0.002816188425661911"	"0.009388960399787991"	"290.0"	"1.446808510638298"	"282.0"	"77508.0"	"0.0"	"0.0"	"0.0"	"18.0"	"6.0"	"Q2637239"	"Sufri"	"Sufri"	"http://www.wikidata.org/entity/Q2637239"	"1"
"95.0"	"entity"	"drink"	"food"	"0.0036548028135915123"	"0.012638557961255568"	"184.0"	"1.380710659898477"	"197.0"	"740903.0"	"0.0"	"0.0"	"0.0"	"29.0"	"9.0"	"Q718680"	"sugarcane juice"	"Sugarcane juice"	"http://www.wikidata.org/entity/Q718680"	"0"
"182.0"	"concept"	"clothing"	"fashion"	"0.002509120425780783"	"0.008768811470553382"	"274.0"	"1.4673539518900343"	"291.0"	"1051113.0"	"15.0"	"0.0"	"0.0"	"52.0"	"10.0"	"Q614806"	"suit"	"Suit"	"http://www.wikidata.org/entity/Q614806"	"2"
"84.0"	"concept"	"actor"	"performing arts"	"0.005307103291062958"	"0.02003577817531306"	"122.0"	"1.5384615384615385"	"130.0"	"39838.0"	"0.0"	"0.0"	"0.0"	"5.0"	"3.0"	"Q900793"	"Suit actor"	"Suit actor"	"http://www.wikidata.org/entity/Q900793"	"2"
"89.0"	"concept"	"traditional costume"	"fashion"	"1.0"	"0.0"	"1.0"	"1.0"	"1.0"	"20910.0"	"1.0"	"0.0"	"0.0"	"11.0"	"3.0"	"Q4192272"	"Sukmana"	"Sukmana"	"http://www.wikidata.org/entity/Q4192272"	"1"
"52.0"	"entity"	"philosopher"	"philosophy and religion"	"0.0017021244296132085"	"0.006612821180878649"	"376.0"	"1.5572139303482586"	"402.0"	"220823.0"	"165.0"	"61.0"	"61.0"	"124.0"	"10.0"	"Q42247"	"Sully Prudhomme"	"Sully Prudhomme"	"http://www.wikidata.org/entity/Q42247"	"2"
"57.0"	"entity"	"music festival"	"music"	"0.03991139747702668"	"0.14035087719298245"	"15.0"	"1.736842105263158"	"19.0"	"100250.0"	"26.0"	"8.0"	"35.0"	"11.0"	"6.0"	"Q566542"	"Summer Breeze Open Air"	"Summer Breeze Open Air"	"http://www.wikidata.org/entity/Q566542"	"1"
"352.0"	"entity"	"recurring sporting event"	"sports"	"0.0025537331793113486"	"0.00844025844025844"	"310.0"	"1.4478114478114479"	"297.0"	"10435523.0"	"1.0"	"0.0"	"0.0"	"91.0"	"10.0"	"Q159821"	"Summer Olympic Games"	"Summer Olympic Games"	"http://www.wikidata.org/entity/Q159821"	"0"
"112.0"	"entity"	"music festival"	"music"	"0.004711742863802357"	"0.017116471618501713"	"158.0"	"1.559748427672956"	"159.0"	"235860.0"	"53.0"	"13.0"	"7.0"	"13.0"	"8.0"	"Q1191269"	"Summer Sonic Festival"	"Summer Sonic Festival"	"http://www.wikidata.org/entity/Q1191269"	"2"
"181.0"	"concept"	"geographic location"	"geography"	"0.005026524872490955"	"0.020289569585344232"	"141.0"	"1.6433566433566433"	"143.0"	"980305.0"	"4.0"	"3.0"	"0.0"	"74.0"	"10.0"	"Q207326"	"summit"	"Summit"	"http://www.wikidata.org/entity/Q207326"	"0"
"70.0"	"entity"	"record label"	"music"	"0.00151301074592636"	"0.004846265287062163"	"531.0"	"1.4386973180076628"	"522.0"	"1850317.0"	"108.0"	"66.0"	"32.0"	"32.0"	"10.0"	"Q632323"	"Summit Entertainment"	"Summit Entertainment"	"http://www.wikidata.org/entity/Q632323"	"2"
"81.0"	"entity"	"film festival"	"films"	"0.0017507606067617483"	"0.006038922317992085"	"436.0"	"1.4348837209302325"	"430.0"	"3809466.0"	"1169.0"	"1.0"	"0.0"	"58.0"	"10.0"	"Q189887"	"Sundance Film Festival"	"Sundance Film Festival"	"http://www.wikidata.org/entity/Q189887"	"2"
"54.0"	"concept"	"magazine"	"media"	"0.0011188053549268686"	"0.00380118515364417"	"678.0"	"1.412202380952381"	"672.0"	"57413.0"	"0.0"	"0.0"	"0.0"	"1.0"	"1.0"	"Q7639615"	"Sunday magazine"	"Sunday magazine"	"http://www.wikidata.org/entity/Q7639615"	"0"
"261.0"	"concept"	"comics"	"comics and anime"	"0.0035671485180825027"	"0.0125567468366657"	"189.0"	"1.5637254901960784"	"204.0"	"181578.0"	"0.0"	"0.0"	"0.0"	"9.0"	"5.0"	"Q3981624"	"sunday strip"	"Sunday comics"	"http://www.wikidata.org/entity/Q3981624"	"0"
"53.0"	"entity"	"monument"	"history"	"0.004019673050054467"	"0.019434917524089497"	"156.0"	"1.6815286624203822"	"157.0"	"33671.0"	"0.0"	"0.0"	"0.0"	"11.0"	"6.0"	"Q14681"	"Sunken Ships Monument"	"Monument to the Sunken Ships"	"http://www.wikidata.org/entity/Q14681"	"1"
"329.0"	"entity"	"cook"	"food"	"0.24415569693649206"	"0.9"	"2.0"	"3.2"	"5.0"	"209325.0"	"19.0"	"0.0"	"0.0"	"11.0"	"4.0"	"Q957033"	"Sunny Baudelaire"	"Sunny Baudelaire"	"http://www.wikidata.org/entity/Q957033"	"2"
"57.0"	"entity"	"construction"	"architecture"	"0.0016644003765632109"	"0.005271870164453561"	"485.0"	"1.3771186440677967"	"472.0"	"17162.0"	"0.0"	"0.0"	"0.0"	"5.0"	"2.0"	"Q18346145"	"Sunnybrook Park"	"Sunnybrook Park stop"	"http://www.wikidata.org/entity/Q18346145"	"1"
"46.0"	"concept"	"bookstore"	"books"	"1.0"	"0.0"	"1.0"	"1.0"	"1.0"	"17940.0"	"0.0"	"0.0"	"0.0"	"5.0"	"2.0"	"Q7641808"	"Suomalainen Kirjakauppa"	"Suomalainen Kirjakauppa"	"http://www.wikidata.org/entity/Q7641808"	"1"
"30.0"	"entity"	"production company"	"media"	"0.002309612348936329"	"0.00727863015133267"	"324.0"	"1.4100294985250736"	"339.0"	"398721.0"	"4.0"	"0.0"	"0.0"	"2.0"	"1.0"	"Q7642290"	"Super Deluxe"	"Super Deluxe"	"http://www.wikidata.org/entity/Q7642290"	"0"
"51.0"	"entity"	"architectural style"	"architecture"	"0.0027766327091003746"	"0.00922509225092251"	"266.0"	"1.4227941176470589"	"272.0"	"101787.0"	"0.0"	"9.0"	"0.0"	"7.0"	"4.0"	"Q754650"	"Superadobe"	"Superadobe"	"http://www.wikidata.org/entity/Q754650"	"0"
